"x","y","island"
-170.69,-14.311,"TUT"
-170.69,-14.309,"TUT"
-170.69,-14.308,"TUT"
-170.69,-14.307,"TUT"
-170.69,-14.307,"TUT"
-170.69,-14.307,"TUT"
-170.69,-14.305,"TUT"
-170.69,-14.304,"TUT"
-170.68,-14.303,"TUT"
-170.68,-14.304,"TUT"
-170.68,-14.304,"TUT"
-170.68,-14.303,"TUT"
-170.68,-14.301,"TUT"
-170.68,-14.301,"TUT"
-170.68,-14.302,"TUT"
-170.68,-14.302,"TUT"
-170.67,-14.299,"TUT"
-170.67,-14.296,"TUT"
-170.68,-14.293,"TUT"
-170.68,-14.291,"TUT"
-170.67,-14.292,"TUT"
-170.67,-14.29,"TUT"
-170.68,-14.29,"TUT"
-170.68,-14.29,"TUT"
-170.68,-14.288,"TUT"
-170.67,-14.287,"TUT"
-170.67,-14.284,"TUT"
-170.68,-14.282,"TUT"
-170.68,-14.281,"TUT"
-170.68,-14.278,"TUT"
-170.68,-14.276,"TUT"
-170.68,-14.276,"TUT"
-170.69,-14.276,"TUT"
-170.69,-14.277,"TUT"
-170.69,-14.276,"TUT"
-170.69,-14.275,"TUT"
-170.69,-14.273,"TUT"
-170.69,-14.272,"TUT"
-170.69,-14.272,"TUT"
-170.69,-14.272,"TUT"
-170.69,-14.272,"TUT"
-170.68,-14.271,"TUT"
-170.68,-14.27,"TUT"
-170.68,-14.27,"TUT"
-170.67,-14.271,"TUT"
-170.67,-14.272,"TUT"
-170.67,-14.273,"TUT"
-170.67,-14.274,"TUT"
-170.67,-14.275,"TUT"
-170.67,-14.277,"TUT"
-170.67,-14.28,"TUT"
-170.67,-14.282,"TUT"
-170.67,-14.285,"TUT"
-170.67,-14.288,"TUT"
-170.66,-14.291,"TUT"
-170.66,-14.292,"TUT"
-170.66,-14.292,"TUT"
-170.66,-14.293,"TUT"
-170.66,-14.294,"TUT"
-170.65,-14.294,"TUT"
-170.65,-14.293,"TUT"
-170.65,-14.291,"TUT"
-170.65,-14.29,"TUT"
-170.65,-14.29,"TUT"
-170.65,-14.289,"TUT"
-170.64,-14.288,"TUT"
-170.64,-14.288,"TUT"
-170.64,-14.288,"TUT"
-170.64,-14.287,"TUT"
-170.64,-14.285,"TUT"
-170.64,-14.282,"TUT"
-170.64,-14.282,"TUT"
-170.63,-14.282,"TUT"
-170.63,-14.284,"TUT"
-170.63,-14.283,"TUT"
-170.63,-14.285,"TUT"
-170.63,-14.285,"TUT"
-170.62,-14.284,"TUT"
-170.62,-14.281,"TUT"
-170.63,-14.279,"TUT"
-170.62,-14.277,"TUT"
-170.62,-14.276,"TUT"
-170.62,-14.274,"TUT"
-170.62,-14.275,"TUT"
-170.62,-14.274,"TUT"
-170.61,-14.274,"TUT"
-170.61,-14.272,"TUT"
-170.61,-14.272,"TUT"
-170.61,-14.274,"TUT"
-170.61,-14.276,"TUT"
-170.61,-14.279,"TUT"
-170.61,-14.281,"TUT"
-170.61,-14.283,"TUT"
-170.61,-14.286,"TUT"
-170.6,-14.285,"TUT"
-170.6,-14.285,"TUT"
-170.6,-14.285,"TUT"
-170.6,-14.286,"TUT"
-170.6,-14.286,"TUT"
-170.6,-14.285,"TUT"
-170.6,-14.283,"TUT"
-170.6,-14.283,"TUT"
-170.59,-14.284,"TUT"
-170.59,-14.283,"TUT"
-170.6,-14.282,"TUT"
-170.59,-14.281,"TUT"
-170.59,-14.28,"TUT"
-170.59,-14.279,"TUT"
-170.59,-14.279,"TUT"
-170.58,-14.278,"TUT"
-170.58,-14.277,"TUT"
-170.58,-14.278,"TUT"
-170.58,-14.278,"TUT"
-170.58,-14.276,"TUT"
-170.58,-14.278,"TUT"
-170.57,-14.275,"TUT"
-170.57,-14.273,"TUT"
-170.57,-14.274,"TUT"
-170.57,-14.273,"TUT"
-170.57,-14.274,"TUT"
-170.57,-14.273,"TUT"
-170.56,-14.271,"TUT"
-170.56,-14.27,"TUT"
-170.56,-14.269,"TUT"
-170.56,-14.267,"TUT"
-170.56,-14.265,"TUT"
-170.56,-14.263,"TUT"
-170.56,-14.262,"TUT"
-170.56,-14.26,"TUT"
-170.56,-14.258,"TUT"
-170.56,-14.256,"TUT"
-170.56,-14.255,"TUT"
-170.56,-14.255,"TUT"
-170.56,-14.254,"TUT"
-170.56,-14.252,"TUT"
-170.56,-14.249,"TUT"
-170.56,-14.247,"TUT"
-170.56,-14.245,"TUT"
-170.57,-14.246,"TUT"
-170.57,-14.244,"TUT"
-170.57,-14.245,"TUT"
-170.57,-14.246,"TUT"
-170.57,-14.246,"TUT"
-170.57,-14.245,"TUT"
-170.58,-14.245,"TUT"
-170.58,-14.246,"TUT"
-170.58,-14.247,"TUT"
-170.58,-14.248,"TUT"
-170.58,-14.25,"TUT"
-170.59,-14.249,"TUT"
-170.59,-14.25,"TUT"
-170.59,-14.252,"TUT"
-170.59,-14.255,"TUT"
-170.59,-14.257,"TUT"
-170.59,-14.257,"TUT"
-170.59,-14.256,"TUT"
-170.59,-14.256,"TUT"
-170.59,-14.253,"TUT"
-170.59,-14.253,"TUT"
-170.6,-14.254,"TUT"
-170.6,-14.253,"TUT"
-170.6,-14.254,"TUT"
-170.6,-14.254,"TUT"
-170.6,-14.254,"TUT"
-170.61,-14.256,"TUT"
-170.61,-14.256,"TUT"
-170.61,-14.254,"TUT"
-170.61,-14.254,"TUT"
-170.61,-14.252,"TUT"
-170.61,-14.253,"TUT"
-170.61,-14.252,"TUT"
-170.61,-14.252,"TUT"
-170.62,-14.254,"TUT"
-170.62,-14.254,"TUT"
-170.62,-14.255,"TUT"
-170.62,-14.255,"TUT"
-170.63,-14.256,"TUT"
-170.63,-14.255,"TUT"
-170.63,-14.253,"TUT"
-170.62,-14.252,"TUT"
-170.62,-14.25,"TUT"
-170.62,-14.247,"TUT"
-170.62,-14.247,"TUT"
-170.62,-14.248,"TUT"
-170.63,-14.248,"TUT"
-170.63,-14.249,"TUT"
-170.63,-14.25,"TUT"
-170.63,-14.249,"TUT"
-170.63,-14.247,"TUT"
-170.64,-14.248,"TUT"
-170.64,-14.249,"TUT"
-170.64,-14.248,"TUT"
-170.64,-14.247,"TUT"
-170.64,-14.25,"TUT"
-170.64,-14.251,"TUT"
-170.64,-14.249,"TUT"
-170.65,-14.249,"TUT"
-170.65,-14.251,"TUT"
-170.65,-14.253,"TUT"
-170.65,-14.254,"TUT"
-170.65,-14.254,"TUT"
-170.65,-14.256,"TUT"
-170.65,-14.253,"TUT"
-170.65,-14.251,"TUT"
-170.65,-14.249,"TUT"
-170.65,-14.249,"TUT"
-170.66,-14.25,"TUT"
-170.66,-14.25,"TUT"
-170.66,-14.247,"TUT"
-170.66,-14.245,"TUT"
-170.66,-14.246,"TUT"
-170.66,-14.247,"TUT"
-170.67,-14.246,"TUT"
-170.67,-14.246,"TUT"
-170.67,-14.248,"TUT"
-170.67,-14.248,"TUT"
-170.67,-14.245,"TUT"
-170.67,-14.244,"TUT"
-170.67,-14.241,"TUT"
-170.67,-14.238,"TUT"
-170.67,-14.236,"TUT"
-170.67,-14.233,"TUT"
-170.67,-14.23,"TUT"
-170.67,-14.231,"TUT"
-170.67,-14.234,"TUT"
-170.67,-14.237,"TUT"
-170.67,-14.238,"TUT"
-170.68,-14.24,"TUT"
-170.68,-14.241,"TUT"
-170.68,-14.243,"TUT"
-170.68,-14.244,"TUT"
-170.68,-14.246,"TUT"
-170.68,-14.247,"TUT"
-170.69,-14.246,"TUT"
-170.69,-14.247,"TUT"
-170.69,-14.249,"TUT"
-170.69,-14.252,"TUT"
-170.69,-14.252,"TUT"
-170.69,-14.251,"TUT"
-170.7,-14.251,"TUT"
-170.7,-14.252,"TUT"
-170.7,-14.252,"TUT"
-170.7,-14.252,"TUT"
-170.7,-14.255,"TUT"
-170.7,-14.258,"TUT"
-170.7,-14.26,"TUT"
-170.71,-14.261,"TUT"
-170.71,-14.261,"TUT"
-170.71,-14.26,"TUT"
-170.71,-14.262,"TUT"
-170.71,-14.265,"TUT"
-170.72,-14.266,"TUT"
-170.72,-14.269,"TUT"
-170.72,-14.271,"TUT"
-170.72,-14.272,"TUT"
-170.72,-14.273,"TUT"
-170.72,-14.276,"TUT"
-170.72,-14.279,"TUT"
-170.72,-14.282,"TUT"
-170.72,-14.285,"TUT"
-170.72,-14.286,"TUT"
-170.73,-14.284,"TUT"
-170.73,-14.282,"TUT"
-170.73,-14.28,"TUT"
-170.73,-14.281,"TUT"
-170.73,-14.283,"TUT"
-170.74,-14.285,"TUT"
-170.74,-14.287,"TUT"
-170.74,-14.289,"TUT"
-170.74,-14.289,"TUT"
-170.74,-14.289,"TUT"
-170.75,-14.291,"TUT"
-170.75,-14.29,"TUT"
-170.75,-14.291,"TUT"
-170.75,-14.291,"TUT"
-170.75,-14.293,"TUT"
-170.75,-14.291,"TUT"
-170.76,-14.289,"TUT"
-170.76,-14.29,"TUT"
-170.76,-14.287,"TUT"
-170.76,-14.287,"TUT"
-170.76,-14.287,"TUT"
-170.77,-14.288,"TUT"
-170.77,-14.288,"TUT"
-170.77,-14.289,"TUT"
-170.77,-14.291,"TUT"
-170.78,-14.291,"TUT"
-170.78,-14.291,"TUT"
-170.78,-14.292,"TUT"
-170.78,-14.289,"TUT"
-170.78,-14.287,"TUT"
-170.78,-14.287,"TUT"
-170.79,-14.289,"TUT"
-170.79,-14.29,"TUT"
-170.79,-14.291,"TUT"
-170.8,-14.291,"TUT"
-170.8,-14.289,"TUT"
-170.8,-14.289,"TUT"
-170.8,-14.291,"TUT"
-170.8,-14.291,"TUT"
-170.81,-14.292,"TUT"
-170.81,-14.293,"TUT"
-170.81,-14.295,"TUT"
-170.81,-14.296,"TUT"
-170.81,-14.298,"TUT"
-170.82,-14.3,"TUT"
-170.82,-14.302,"TUT"
-170.82,-14.299,"TUT"
-170.82,-14.299,"TUT"
-170.82,-14.3,"TUT"
-170.82,-14.301,"TUT"
-170.83,-14.303,"TUT"
-170.83,-14.306,"TUT"
-170.83,-14.306,"TUT"
-170.83,-14.308,"TUT"
-170.83,-14.309,"TUT"
-170.84,-14.312,"TUT"
-170.84,-14.313,"TUT"
-170.84,-14.314,"TUT"
-170.84,-14.316,"TUT"
-170.84,-14.318,"TUT"
-170.84,-14.319,"TUT"
-170.85,-14.319,"TUT"
-170.85,-14.321,"TUT"
-170.85,-14.323,"TUT"
-170.85,-14.324,"TUT"
-170.84,-14.324,"TUT"
-170.84,-14.325,"TUT"
-170.84,-14.328,"TUT"
-170.84,-14.328,"TUT"
-170.84,-14.329,"TUT"
-170.84,-14.328,"TUT"
-170.84,-14.328,"TUT"
-170.83,-14.327,"TUT"
-170.83,-14.329,"TUT"
-170.83,-14.331,"TUT"
-170.83,-14.332,"TUT"
-170.83,-14.331,"TUT"
-170.83,-14.332,"TUT"
-170.82,-14.333,"TUT"
-170.82,-14.333,"TUT"
-170.82,-14.334,"TUT"
-170.82,-14.334,"TUT"
-170.81,-14.332,"TUT"
-170.81,-14.332,"TUT"
-170.81,-14.332,"TUT"
-170.81,-14.331,"TUT"
-170.81,-14.331,"TUT"
-170.81,-14.331,"TUT"
-170.81,-14.331,"TUT"
-170.81,-14.332,"TUT"
-170.81,-14.333,"TUT"
-170.81,-14.334,"TUT"
-170.81,-14.336,"TUT"
-170.81,-14.338,"TUT"
-170.8,-14.338,"TUT"
-170.8,-14.336,"TUT"
-170.8,-14.335,"TUT"
-170.8,-14.336,"TUT"
-170.8,-14.337,"TUT"
-170.8,-14.337,"TUT"
-170.8,-14.337,"TUT"
-170.79,-14.337,"TUT"
-170.79,-14.338,"TUT"
-170.79,-14.34,"TUT"
-170.79,-14.342,"TUT"
-170.79,-14.345,"TUT"
-170.79,-14.347,"TUT"
-170.79,-14.348,"TUT"
-170.79,-14.35,"TUT"
-170.79,-14.353,"TUT"
-170.79,-14.355,"TUT"
-170.79,-14.359,"TUT"
-170.78,-14.359,"TUT"
-170.78,-14.361,"TUT"
-170.78,-14.362,"TUT"
-170.78,-14.363,"TUT"
-170.78,-14.363,"TUT"
-170.78,-14.363,"TUT"
-170.77,-14.363,"TUT"
-170.77,-14.363,"TUT"
-170.77,-14.364,"TUT"
-170.77,-14.365,"TUT"
-170.77,-14.365,"TUT"
-170.77,-14.366,"TUT"
-170.77,-14.367,"TUT"
-170.77,-14.367,"TUT"
-170.77,-14.364,"TUT"
-170.77,-14.363,"TUT"
-170.76,-14.362,"TUT"
-170.76,-14.364,"TUT"
-170.76,-14.365,"TUT"
-170.76,-14.366,"TUT"
-170.76,-14.369,"TUT"
-170.76,-14.37,"TUT"
-170.76,-14.371,"TUT"
-170.76,-14.372,"TUT"
-170.76,-14.375,"TUT"
-170.56,-14.296,"TUT"
-170.56,-14.296,"TUT"
-170.56,-14.296,"TUT"
-170.56,-14.296,"TUT"
-170.56,-14.295,"TUT"
-170.56,-14.295,"TUT"
-170.56,-14.295,"TUT"
-170.56,-14.294,"TUT"
-170.56,-14.293,"TUT"
-170.55,-14.293,"TUT"
-170.55,-14.292,"TUT"
-170.55,-14.292,"TUT"
-170.56,-14.29,"TUT"
-170.55,-14.291,"TUT"
-170.55,-14.291,"TUT"
-170.55,-14.29,"TUT"
-170.55,-14.29,"TUT"
-170.55,-14.289,"TUT"
-170.55,-14.288,"TUT"
-170.55,-14.286,"TUT"
-170.55,-14.285,"TUT"
-170.55,-14.282,"TUT"
-170.55,-14.28,"TUT"
-170.55,-14.28,"TUT"
-170.55,-14.279,"TUT"
-170.55,-14.278,"TUT"
-170.55,-14.277,"TUT"
-170.55,-14.276,"TUT"
-170.55,-14.276,"TUT"
-170.55,-14.275,"TUT"
-170.55,-14.275,"TUT"
-170.55,-14.276,"TUT"
-170.56,-14.277,"TUT"
-170.56,-14.278,"TUT"
-170.56,-14.28,"TUT"
-170.56,-14.282,"TUT"
-170.56,-14.284,"TUT"
-170.56,-14.287,"TUT"
-170.56,-14.288,"TUT"
-170.56,-14.289,"TUT"
-170.56,-14.29,"TUT"
-170.56,-14.29,"TUT"
-170.56,-14.292,"TUT"
-170.56,-14.293,"TUT"
-170.56,-14.294,"TUT"
-170.56,-14.294,"TUT"
-170.56,-14.295,"TUT"
-170.56,-14.296,"TUT"
166.66,19.274,"WAK"
166.66,19.278,"WAK"
166.66,19.282,"WAK"
166.66,19.286,"WAK"
166.66,19.29,"WAK"
166.66,19.294,"WAK"
166.65,19.297,"WAK"
166.65,19.301,"WAK"
166.65,19.305,"WAK"
166.65,19.309,"WAK"
166.65,19.312,"WAK"
166.65,19.314,"WAK"
166.64,19.316,"WAK"
166.64,19.316,"WAK"
166.63,19.316,"WAK"
166.63,19.315,"WAK"
166.63,19.317,"WAK"
166.62,19.32,"WAK"
166.62,19.323,"WAK"
166.62,19.325,"WAK"
166.61,19.325,"WAK"
166.61,19.325,"WAK"
166.6,19.322,"WAK"
166.6,19.319,"WAK"
166.6,19.316,"WAK"
166.59,19.313,"WAK"
166.59,19.309,"WAK"
166.59,19.305,"WAK"
166.6,19.302,"WAK"
166.6,19.299,"WAK"
166.6,19.296,"WAK"
166.6,19.294,"WAK"
166.61,19.292,"WAK"
166.61,19.29,"WAK"
166.61,19.288,"WAK"
166.61,19.286,"WAK"
166.62,19.285,"WAK"
166.62,19.283,"WAK"
166.62,19.283,"WAK"
166.63,19.282,"WAK"
166.63,19.28,"WAK"
166.63,19.279,"WAK"
166.64,19.278,"WAK"
166.64,19.276,"WAK"
166.64,19.275,"WAK"
166.65,19.273,"WAK"
166.65,19.271,"WAK"
166.65,19.27,"WAK"
166.66,19.268,"WAK"
-169.43,-14.262,"TAU"
-169.43,-14.262,"TAU"
-169.43,-14.262,"TAU"
-169.43,-14.262,"TAU"
-169.42,-14.26,"TAU"
-169.42,-14.256,"TAU"
-169.42,-14.252,"TAU"
-169.42,-14.248,"TAU"
-169.42,-14.248,"TAU"
-169.42,-14.246,"TAU"
-169.42,-14.245,"TAU"
-169.42,-14.242,"TAU"
-169.42,-14.241,"TAU"
-169.42,-14.239,"TAU"
-169.42,-14.236,"TAU"
-169.42,-14.231,"TAU"
-169.42,-14.227,"TAU"
-169.42,-14.225,"TAU"
-169.42,-14.221,"TAU"
-169.42,-14.219,"TAU"
-169.42,-14.215,"TAU"
-169.42,-14.215,"TAU"
-169.42,-14.214,"TAU"
-169.42,-14.211,"TAU"
-169.43,-14.21,"TAU"
-169.43,-14.21,"TAU"
-169.44,-14.211,"TAU"
-169.44,-14.212,"TAU"
-169.44,-14.212,"TAU"
-169.44,-14.212,"TAU"
-169.45,-14.211,"TAU"
-169.45,-14.21,"TAU"
-169.45,-14.209,"TAU"
-169.46,-14.21,"TAU"
-169.46,-14.211,"TAU"
-169.46,-14.211,"TAU"
-169.46,-14.212,"TAU"
-169.47,-14.214,"TAU"
-169.47,-14.213,"TAU"
-169.48,-14.214,"TAU"
-169.48,-14.214,"TAU"
-169.48,-14.213,"TAU"
-169.48,-14.214,"TAU"
-169.49,-14.214,"TAU"
-169.49,-14.215,"TAU"
-169.49,-14.215,"TAU"
-169.5,-14.215,"TAU"
-169.5,-14.216,"TAU"
-169.5,-14.215,"TAU"
-169.5,-14.214,"TAU"
-169.5,-14.214,"TAU"
-169.51,-14.212,"TAU"
-169.51,-14.214,"TAU"
-169.51,-14.215,"TAU"
-169.51,-14.216,"TAU"
-169.51,-14.218,"TAU"
-169.52,-14.219,"TAU"
-169.52,-14.222,"TAU"
-169.52,-14.223,"TAU"
-169.52,-14.226,"TAU"
-169.52,-14.23,"TAU"
-169.52,-14.234,"TAU"
-169.52,-14.238,"TAU"
-169.51,-14.241,"TAU"
-169.51,-14.243,"TAU"
-169.51,-14.246,"TAU"
-169.51,-14.249,"TAU"
-169.5,-14.253,"TAU"
-169.5,-14.256,"TAU"
-169.5,-14.26,"TAU"
-169.5,-14.263,"TAU"
-169.5,-14.267,"TAU"
-169.5,-14.27,"TAU"
-169.49,-14.272,"TAU"
-169.49,-14.274,"TAU"
-169.49,-14.276,"TAU"
-169.49,-14.277,"TAU"
-169.49,-14.275,"TAU"
-169.48,-14.273,"TAU"
-169.48,-14.271,"TAU"
-169.48,-14.268,"TAU"
-169.48,-14.265,"TAU"
-169.47,-14.262,"TAU"
-169.47,-14.26,"TAU"
-169.47,-14.256,"TAU"
-169.47,-14.255,"TAU"
-169.47,-14.254,"TAU"
-169.47,-14.252,"TAU"
-169.46,-14.25,"TAU"
-169.46,-14.25,"TAU"
-169.46,-14.25,"TAU"
-169.45,-14.25,"TAU"
-169.45,-14.251,"TAU"
-169.44,-14.253,"TAU"
-169.44,-14.255,"TAU"
-169.44,-14.257,"TAU"
-169.43,-14.257,"TAU"
-169.43,-14.258,"TAU"
-169.43,-14.261,"TAU"
